# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:TB                    10:EB                 
  134       5.051950711738e-10       1.481979776539e-13       1.469054984639e-12       1.469054984639e-11      -5.612852939811e-12       1.358252925496e-15       4.887849147700e-12       8.179456099430e-13      -5.074492384102e-15 
  135       5.096977101536e-10       1.485371999357e-13       1.490981176482e-12       1.490981176482e-11      -5.660389043453e-12       1.360448788675e-15       4.786597042488e-12       8.046536163809e-13      -5.005666142392e-15 
  136       5.141962698703e-10       1.488115653782e-13       1.513069785077e-12       1.513069785077e-11      -5.705576061400e-12       1.362781054758e-15       4.688158541306e-12       7.916714151857e-13      -4.938469117620e-15 
  137       5.186895475425e-10       1.490209235617e-13       1.535320810603e-12       1.535320810603e-11      -5.748353740704e-12       1.365259528568e-15       4.592460827946e-12       7.789921976076e-13      -4.872691678439e-15 
  138       5.231762700206e-10       1.491652007809e-13       1.557734253249e-12       1.557734253249e-11      -5.788662664748e-12       1.367893924153e-15       4.499415793219e-12       7.666073602225e-13      -4.808104370862e-15 
  139       5.276550921606e-10       1.492444017353e-13       1.580310113213e-12       1.580310113213e-11      -5.826444290515e-12       1.370693857051e-15       4.408919671160e-12       7.545064610449e-13      -4.744457496712e-15 
  140       5.321245951986e-10       1.492586112192e-13       1.603048390703e-12       1.603048390703e-11      -5.861640985857e-12       1.373668836562e-15       4.320852675239e-12       7.426771756403e-13      -4.681480692078e-15 
  141       5.365832851254e-10       1.492079958120e-13       1.625949085937e-12       1.625949085937e-11      -5.894196066773e-12       1.376828258007e-15       4.235078634560e-12       7.311052532385e-13      -4.618882505770e-15 
  142       5.410295910607e-10       1.490928055687e-13       1.649012199143e-12       1.649012199143e-11      -5.924053834679e-12       1.380181395003e-15       4.151444630073e-12       7.197744728460e-13      -4.556349977768e-15 
  143       5.454618636273e-10       1.489133757098e-13       1.672237730558e-12       1.672237730558e-11      -5.951159613674e-12       1.383737391726e-15       4.069780630778e-12       7.086665993588e-13      -4.493548217682e-15 
  144       5.498785112822e-10       1.486701369532e-13       1.695625680315e-12       1.695625680315e-11      -5.975460134293e-12       1.387505027258e-15       3.989935144572e-12       6.977653503983e-13      -4.430189882258e-15 
  145       5.542784278892e-10       1.483636440880e-13       1.719176048076e-12       1.719176048076e-11      -5.996904648694e-12       1.391491998782e-15       3.911886899999e-12       6.870688302293e-13      -4.366252217563e-15 
  146       5.586606044049e-10       1.479945534444e-13       1.742888833358e-12       1.742888833358e-11      -6.015443996772e-12       1.395705552691e-15       3.835643534529e-12       6.765782439385e-13      -4.301780712525e-15 
  147       5.630239938824e-10       1.475636162286e-13       1.766764035653e-12       1.766764035653e-11      -6.031030308478e-12       1.400152697201e-15       3.761206413157e-12       6.662939761313e-13      -4.236821101608e-15 
  148       5.673675106380e-10       1.470716802638e-13       1.790801654421e-12       1.790801654421e-11      -6.043617043077e-12       1.404840193302e-15       3.688570471597e-12       6.562155700944e-13      -4.171419344980e-15 
  149       5.716900294188e-10       1.465196917293e-13       1.815001689093e-12       1.815001689093e-11      -6.053159028415e-12       1.409774545721e-15       3.617724059462e-12       6.463417069588e-13      -4.105621608689e-15 
  150       5.759903845697e-10       1.459086969009e-13       1.839364139069e-12       1.839364139069e-11      -6.059612500181e-12       1.414961993876e-15       3.548648783455e-12       6.366701848626e-13      -4.039474244832e-15 
  151       5.802673692008e-10       1.452398438905e-13       1.863889003718e-12       1.863889003719e-11      -6.062935141169e-12       1.420408502834e-15       3.481319350554e-12       6.271978981140e-13      -3.973023771731e-15 
  152       5.845197343545e-10       1.445143843864e-13       1.888576282378e-12       1.888576282378e-11      -6.063086120541e-12       1.426119754267e-15       3.415703411200e-12       6.179208163541e-13      -3.906316854103e-15 
  153       5.887461881726e-10       1.437336753927e-13       1.913425974354e-12       1.913425974354e-11      -6.060026133091e-12       1.432101137409e-15       3.351761402485e-12       6.088339637201e-13      -3.839400283232e-15 
  154       5.929453950638e-10       1.428991809696e-13       1.938438078918e-12       1.938438078918e-11      -6.053717438507e-12       1.438357740017e-15       3.289446391336e-12       5.999313980076e-13      -3.772320957144e-15 
  155       5.971159748706e-10       1.420124739732e-13       1.963612595311e-12       1.963612595311e-11      -6.044123900637e-12       1.444894339320e-15       3.228703917703e-12       5.912061898341e-13      -3.705125860778e-15 
  156       6.012565020370e-10       1.410752377953e-13       1.988949522739e-12       1.988949522739e-11      -6.031211026746e-12       1.451715392984e-15       3.169471837749e-12       5.826504018015e-13      -3.637862046157e-15 
  157       6.053655047750e-10       1.400892681034e-13       2.014448860374e-12       2.014448860374e-11      -6.014946006785e-12       1.458825030065e-15       3.111680167031e-12       5.742550676592e-13      -3.570576612564e-15 
  158       6.094414642326e-10       1.390564745808e-13       2.040110607353e-12       2.040110607353e-11      -5.995297752651e-12       1.466227041967e-15       3.055250923694e-12       5.660101714669e-13      -3.503316686711e-15 
  159       6.134828136604e-10       1.379788826660e-13       2.065934762779e-12       2.065934762779e-11      -5.972236937450e-12       1.473924873398e-15       3.000097971651e-12       5.579046267575e-13      -3.436129402914e-15 
  160       6.174879375792e-10       1.368586352931e-13       2.091921325718e-12       2.091921325718e-11      -5.945736034762e-12       1.481921613330e-15       2.946126863774e-12       5.499262557002e-13      -3.369061883262e-15 
  161       6.214552865815e-10       1.356979447156e-13       2.118070295660e-12       2.118070295660e-11      -5.915769255881e-12       1.490220196080e-15       2.893254194387e-12       5.420645448674e-13      -3.302159479672e-15 
  162       6.253837348942e-10       1.344989395373e-13       2.144381673940e-12       2.144381673940e-11      -5.882312272885e-12       1.498824043546e-15       2.841467909184e-12       5.343192301478e-13      -3.235460366959e-15 
  163       6.292722529919e-10       1.332638074163e-13       2.170855462440e-12       2.170855462440e-11      -5.845342546002e-12       1.507736462747e-15       2.790772053811e-12       5.266924347313e-13      -3.169000431493e-15 
  164       6.331197945077e-10       1.319948452623e-13       2.197491663147e-12       2.197491663147e-11      -5.804839461911e-12       1.516960432796e-15       2.741167677724e-12       5.191859527880e-13      -3.102814938719e-15 
  165       6.369252959329e-10       1.306944607473e-13       2.224290278149e-12       2.224290278149e-11      -5.760784372536e-12       1.526498596818e-15       2.692652767133e-12       5.118012414056e-13      -3.036938505326e-15 
  166       6.406876763156e-10       1.293651738151e-13       2.251251309640e-12       2.251251309640e-11      -5.713160633842e-12       1.536353253878e-15       2.645222177953e-12       5.045394125273e-13      -2.971405071428e-15 
  167       6.444058369605e-10       1.280096181923e-13       2.278374759921e-12       2.278374759921e-11      -5.661953644623e-12       1.546526350904e-15       2.598867568745e-12       4.974012248894e-13      -2.906247872735e-15 
  168       6.480786611277e-10       1.266305428982e-13       2.305660631403e-12       2.305660631403e-11      -5.607150885304e-12       1.557019474607e-15       2.553577333667e-12       4.903870759588e-13      -2.841499412731e-15 
  169       6.517050137325e-10       1.252308137551e-13       2.333108926606e-12       2.333108926606e-11      -5.548741956726e-12       1.567833843411e-15       2.509336535421e-12       4.834969938713e-13      -2.777191434852e-15 
  170       6.552837410438e-10       1.238134148984e-13       2.360719648161e-12       2.360719648161e-11      -5.486718618944e-12       1.578970299372e-15       2.466126838197e-12       4.767306293686e-13      -2.713354894656e-15 
  171       6.588136703843e-10       1.223814502871e-13       2.388492798814e-12       2.388492798814e-11      -5.421074830023e-12       1.590429300104e-15       2.423926440620e-12       4.700872477364e-13      -2.650019932003e-15 
  172       6.622936098289e-10       1.209381452141e-13       2.416428381425e-12       2.416428381425e-11      -5.351806784826e-12       1.602210910703e-15       2.382710008701e-12       4.635657207420e-13      -2.587215843228e-15 
  173       6.657223479044e-10       1.194868478160e-13       2.444526398970e-12       2.444526398970e-11      -5.278912953811e-12       1.614314795669e-15       2.342448608780e-12       4.571645185722e-13      -2.524971053318e-15 
  174       6.690986532889e-10       1.180310305839e-13       2.472786854545e-12       2.472786854545e-11      -5.202394121823e-12       1.626740210830e-15       2.303109640471e-12       4.508817017707e-13      -2.463313088088e-15 
  175       6.724212745103e-10       1.165742918734e-13       2.501209751365e-12       2.501209751365e-11      -5.122253426892e-12       1.639485995271e-15       2.264656769614e-12       4.447149131759e-13      -2.402268546354e-15 
  176       6.756889396464e-10       1.151203574146e-13       2.529795092765e-12       2.529795092765e-11      -5.038496399020e-12       1.652550563247e-15       2.227049861219e-12       4.386613698586e-13      -2.341863072112e-15 
  177       6.789003560236e-10       1.136730818228e-13       2.558542882206e-12       2.558542882206e-11      -4.951130998979e-12       1.665931896120e-15       2.190244912411e-12       4.327178550600e-13      -2.282121326711e-15 
  178       6.820542099163e-10       1.122364501087e-13       2.587453123269e-12       2.587453123269e-11      -4.860167657103e-12       1.679627534272e-15       2.154193985382e-12       4.268807101288e-13      -2.223066961030e-15 
  179       6.851491662462e-10       1.108145791882e-13       2.616525819667e-12       2.616525819667e-11      -4.765619312083e-12       1.693634569033e-15       2.118845140331e-12       4.211458264595e-13      -2.164722587651e-15 
  180       6.881839586693e-10       1.094115711547e-13       2.645760973403e-12       2.645760973403e-11      -4.667500131622e-12       1.707950171548e-15       2.084152841358e-12       4.155095179893e-13      -2.107105184368e-15 
  181       6.911576684741e-10       1.080310568961e-13       2.675158579110e-12       2.675158579110e-11      -4.565821479644e-12       1.722573243241e-15       2.050110239163e-12       4.099712330861e-13      -2.050211954235e-15 
  182       6.940694673268e-10       1.066766190167e-13       2.704718629268e-12       2.704718629268e-11      -4.460595702280e-12       1.737502881339e-15       2.016719331650e-12       4.045310432434e-13      -1.994033285507e-15 
  183       6.969185289071e-10       1.053519377723e-13       2.734441115990e-12       2.734441115990e-11      -4.351837450886e-12       1.752737847667e-15       1.983980693307e-12       3.991887771076e-13      -1.938557174978e-15 
  184       6.997040289408e-10       1.040607920349e-13       2.764326031020e-12       2.764326031020e-11      -4.239563715990e-12       1.768276562545e-15       1.951893446733e-12       3.939440156587e-13      -1.883769183322e-15 
  185       7.024251452317e-10       1.028070602567e-13       2.794373365724e-12       2.794373365724e-11      -4.123793861228e-12       1.784117098693e-15       1.920455234152e-12       3.887960873920e-13      -1.829652390448e-15 
  186       7.050810576939e-10       1.015947214346e-13       2.824583111086e-12       2.824583111086e-11      -4.004549657279e-12       1.800257175129e-15       1.889662188941e-12       3.837440634985e-13      -1.776187350845e-15 
  187       7.076709483837e-10       1.004278560744e-13       2.854955257706e-12       2.854955257706e-11      -3.881855315809e-12       1.816694151077e-15       1.859508907145e-12       3.787867530461e-13      -1.723352048930e-15 
  188       7.101940015320e-10       9.931064715498e-14       2.885489795789e-12       2.885489795789e-11      -3.755737523406e-12       1.833425019860e-15       1.829988419004e-12       3.739226981607e-13      -1.671121854395e-15 
  189       7.126494035766e-10       9.824738109240e-14       2.916186715146e-12       2.916186715146e-11      -3.626225475520e-12       1.850446402810e-15       1.801092160469e-12       3.691501692072e-13      -1.619469477559e-15 
  190       7.150363431939e-10       9.724244870447e-14       2.947046005185e-12       2.947046005185e-11      -3.493350910401e-12       1.867754543163e-15       1.772809944725e-12       3.644671599704e-13      -1.568364924712e-15 
  191       7.173540113314e-10       9.630034617483e-14       2.978067654907e-12       2.978067654907e-11      -3.357148143040e-12       1.885345299961e-15       1.745129933714e-12       3.598713828361e-13      -1.517775453464e-15 
  192       7.196016012398e-10       9.542567601720e-14       3.009251652901e-12       3.009251652901e-11      -3.217654099102e-12       1.903214141961e-15       1.718038609655e-12       3.553602639723e-13      -1.467665528094e-15 
  193       7.217783085052e-10       9.462314803966e-14       3.040597987337e-12       3.040597987337e-11      -3.074908348872e-12       1.921356141524e-15       1.691520746563e-12       3.509309385097e-13      -1.417996774899e-15 
  194       7.238833310810e-10       9.389758030894e-14       3.072106645965e-12       3.072106645965e-11      -2.928953141187e-12       1.939765968528e-15       1.665559381773e-12       3.465802457233e-13      -1.368727937538e-15 
  195       7.259158693204e-10       9.325390011458e-14       3.103777616105e-12       3.103777616105e-11      -2.779833437379e-12       1.958437884264e-15       1.640135787461e-12       3.423047242132e-13      -1.319814832384e-15 
